cold=cold/dump base=0 T=3712 tok0=0
warm=warm/dump base=72 T=464 tok0=3248
overlap tokens [3248,3712)  N=464  cold_rows[3248:3712] warm_rows[0:464]
 31 attn attn_in          6.583e-01   0.779754017   8.596e-01     no    4751360      0  (464, 10240)
 31 attn post_attn        6.589e-01   0.778286371   8.491e-01     no    4751360      0  (464, 10240)
 32 ssm  in               7.003e-01   0.749938845   9.190e-01     no    4751360      0  (464, 10240)
 32 ssm  hc_pre_mixed     8.748e-01   0.609411624   7.795e+00     no    1185306      0  (464, 2560)
 32 ssm  hc_pre_inj       1.701e-01   0.986035496   3.932e-01     no       1825      0  (464, 4)
 32 ssm  qkvz_preconv     4.375e-01   0.904208691   1.719e+01     no    7559902      0  (464, 16384)
 32 ssm  gates            6.640e-02   0.997799085   6.887e-01     no      44451      0  (464, 96)
 32 ssm  post_conv        5.972e-01   0.820803785   5.237e+00     no    4730486      0  (464, 10240)
 32 ssm  raw_recur        3.714e-01   0.930034947   4.028e-02     no    2843523      0  (464, 6144)
 32 ssm  pre_out_proj     8.343e-01   0.640159279   1.826e+00     no    2844974      0  (464, 6144)
 32 ssm  block_out        9.513e-01   0.539297441   7.246e-01     no    1185530      0  (464, 2560)
 32 ssm  post_gdn         7.101e-01   0.742985392   1.114e+00     no    4751359      0  (464, 10240)
 32 ssm  post_moe         7.454e-01   0.716142701   1.162e+00     no    4751360      0  (464, 10240)
 33 ssm  in               7.454e-01   0.716142701   1.162e+00     no    4751360      0  (464, 10240)
 33 ssm  hc_pre_mixed     8.522e-01   0.630976055   7.845e+00     no    1185236      0  (464, 2560)
 33 ssm  hc_pre_inj       1.577e-01   0.987909218   5.760e-01     no       1827      0  (464, 4)
 33 ssm  qkvz_preconv     4.003e-01   0.919194280   2.464e+01     no    7560376      0  (464, 16384)
 33 ssm  gates            7.639e-02   0.997081347   7.372e-01     no      44532      0  (464, 96)
 33 ssm  post_conv        5.104e-01   0.868381365   3.930e+00     no    4735201      0  (464, 10240)
 33 ssm  raw_recur        2.831e-01   0.959198299   1.868e-02     no    2843168      0  (464, 6144)
 33 ssm  pre_out_proj     7.951e-01   0.674300116   8.071e-01     no    2844982      0  (464, 6144)
 33 ssm  block_out        9.190e-01   0.571423185   3.970e-01     no    1185550      0  (464, 2560)
 33 ssm  post_gdn         7.377e-01   0.722035720   1.113e+00     no    4751360      0  (464, 10240)
 33 ssm  post_moe         7.699e-01   0.696080773   1.538e+00     no    4751360      0  (464, 10240)
 34 ssm  in               7.699e-01   0.696080773   1.538e+00     no    4751360      0  (464, 10240)
 34 ssm  hc_pre_mixed     8.532e-01   0.631154258   6.656e+00     no    1185361      0  (464, 2560)
 34 ssm  hc_pre_inj       1.886e-01   0.982300853   6.906e-01     no       1820      0  (464, 4)
 34 ssm  qkvz_preconv     4.048e-01   0.917290760   1.484e+01     no    7561150      0  (464, 16384)
 34 ssm  gates            7.860e-02   0.996920810   8.957e-01     no      44462      0  (464, 96)
 34 ssm  post_conv        5.750e-01   0.833868443   4.468e+00     no    4734963      0  (464, 10240)
 34 ssm  raw_recur        2.512e-01   0.968050385   3.000e-02     no    2841587      0  (464, 6144)
 34 ssm  pre_out_proj     6.249e-01   0.804399227   8.174e-01     no    2843794      0  (464, 6144)
 34 ssm  block_out        8.135e-01   0.668111411   5.605e-01     no    1185258      0  (464, 2560)
 34 ssm  post_gdn         7.535e-01   0.708553836   1.684e+00     no    4751358      0  (464, 10240)
 34 ssm  post_moe         7.713e-01   0.693447793   1.664e+00     no    4751360      0  (464, 10240)
 35 attn attn_in          7.713e-01   0.693447793   1.664e+00     no    4751360      0  (464, 10240)
 35 attn post_attn        7.786e-01   0.687695686   1.445e+00     no    4751359      0  (464, 10240)
 36 ssm  in               8.037e-01   0.666291723   1.430e+00     no    4751360      0  (464, 10240)
 36 ssm  hc_pre_mixed     8.361e-01   0.645437412   5.902e+00     no    1185185      0  (464, 2560)
 36 ssm  hc_pre_inj       1.356e-01   0.990770038   6.293e-01     no       1816      0  (464, 4)
 36 ssm  qkvz_preconv     4.557e-01   0.894427472   1.138e+01     no    7564087      0  (464, 16384)
 36 ssm  gates            1.221e-01   0.992530012   8.848e-01     no      44263      0  (464, 96)
 36 ssm  post_conv        6.523e-01   0.787022908   4.837e+00     no    4732093      0  (464, 10240)
 36 ssm  raw_recur        3.307e-01   0.946552959   2.213e-02     no    2840965      0  (464, 6144)
 36 ssm  pre_out_proj     5.937e-01   0.826144926   3.397e+00     no    2842754      0  (464, 6144)
 36 ssm  block_out        7.611e-01   0.713308224   2.374e+00     no    1184675      0  (464, 2560)
 36 ssm  post_gdn         7.706e-01   0.697513431   3.981e+00     no    4751359      0  (464, 10240)
 36 ssm  post_moe         7.810e-01   0.688375134   4.216e+00     no    4751359      0  (464, 10240)
 37 ssm  in               7.810e-01   0.688375134   4.216e+00     no    4751359      0  (464, 10240)
 37 ssm  hc_pre_mixed     6.790e-01   0.763544757   5.727e+00     no    1184898      0  (464, 2560)
 37 ssm  hc_pre_inj       1.871e-01   0.982338725   8.718e-01     no       1818      0  (464, 4)
 37 ssm  qkvz_preconv     2.728e-01   0.962102848   1.096e+01     no    7545062      0  (464, 16384)
 37 ssm  gates            8.087e-02   0.996739804   8.264e-01     no      44357      0  (464, 96)
 37 ssm  post_conv        3.582e-01   0.934451575   5.830e+00     no    4722922      0  (464, 10240)
 37 ssm  raw_recur        2.262e-01   0.974402504   2.313e-02     no    2838157      0  (464, 6144)
 37 ssm  pre_out_proj     4.923e-01   0.878581460   1.116e+00     no    2841647      0  (464, 6144)
 37 ssm  block_out        6.365e-01   0.794339496   1.033e+00     no    1184083      0  (464, 2560)
 37 ssm  post_gdn         7.648e-01   0.701578528   4.387e+00     no    4751360      0  (464, 10240)
 37 ssm  post_moe         7.735e-01   0.693924199   4.413e+00     no    4751360      0  (464, 10240)
 38 ssm  in               7.735e-01   0.693924199   4.413e+00     no    4751360      0  (464, 10240)
 38 ssm  hc_pre_mixed     7.226e-01   0.737669246   6.500e+00     no    1184375      0  (464, 2560)
 38 ssm  hc_pre_inj       3.051e-01   0.952305698   6.785e-01     no       1829      0  (464, 4)
 38 ssm  qkvz_preconv     2.785e-01   0.960911696   2.606e+01     no    7536744      0  (464, 16384)
 38 ssm  gates            1.122e-01   0.993705082   7.831e-01     no      43798      0  (464, 96)
 38 ssm  post_conv        2.943e-01   0.956512586   2.200e+00     no    4697264      0  (464, 10240)
 38 ssm  raw_recur        2.264e-01   0.974319406   1.616e-01     no    2833938      0  (464, 6144)
 38 ssm  pre_out_proj     5.451e-01   0.851392705   1.211e+00     no    2839969      0  (464, 6144)
 38 ssm  block_out        6.509e-01   0.787349215   6.572e-01     no    1183639      0  (464, 2560)
 38 ssm  post_gdn         7.805e-01   0.688283563   4.548e+00     no    4751359      0  (464, 10240)
 38 ssm  post_moe         7.792e-01   0.688958424   4.552e+00     no    4751360      0  (464, 10240)
 39 attn attn_in          7.792e-01   0.688958424   4.552e+00     no    4751360      0  (464, 10240)
 39 attn post_attn        7.743e-01   0.698220404   5.702e+00     no    4751360      0  (464, 10240)
 40 ssm  in               7.825e-01   0.691669281   5.525e+00     no    4751359      0  (464, 10240)
 40 ssm  hc_pre_mixed     7.213e-01   0.739211588   7.859e+00     no    1184420      0  (464, 2560)
 40 ssm  hc_pre_inj       2.061e-01   0.978561711   9.929e-01     no       1825      0  (464, 4)
 40 ssm  qkvz_preconv     2.570e-01   0.966851206   1.290e+01     no    7528909      0  (464, 16384)
 40 ssm  gates            9.000e-02   0.995962903   7.294e-01     no      43718      0  (464, 96)
 40 ssm  post_conv        3.169e-01   0.949629224   3.248e+00     no    4666762      0  (464, 10240)
 40 ssm  raw_recur        2.204e-01   0.975627130   1.479e-01     no    2832529      0  (464, 6144)
 40 ssm  pre_out_proj     4.925e-01   0.877685299   2.156e+00     no    2839394      0  (464, 6144)
 40 ssm  block_out        6.094e-01   0.808842882   9.863e-01     no    1184012      0  (464, 2560)
 40 ssm  post_gdn         7.472e-01   0.717429427   5.673e+00     no    4751360      0  (464, 10240)
 40 ssm  post_moe         7.579e-01   0.708706267   5.803e+00     no    4751360      0  (464, 10240)
 41 ssm  in               7.579e-01   0.708706267   5.803e+00     no    4751360      0  (464, 10240)
 41 ssm  hc_pre_mixed     6.947e-01   0.759587919   5.688e+00     no    1184273      0  (464, 2560)
 41 ssm  hc_pre_inj       2.074e-01   0.978269688   1.015e+00     no       1833      0  (464, 4)
 41 ssm  qkvz_preconv     2.494e-01   0.968793584   1.230e+01     no    7531821      0  (464, 16384)
 41 ssm  gates            9.112e-02   0.995865363   9.082e-01     no      43738      0  (464, 96)
 41 ssm  post_conv        3.395e-01   0.942728084   2.367e+00     no    4702262      0  (464, 10240)
 41 ssm  raw_recur        2.653e-01   0.966955431   1.528e-01     no    2834927      0  (464, 6144)
 41 ssm  pre_out_proj     5.070e-01   0.869923009   2.383e+00     no    2840916      0  (464, 6144)
 41 ssm  block_out        6.729e-01   0.771437004   1.113e+00     no    1184205      0  (464, 2560)
 41 ssm  post_gdn         7.375e-01   0.723867572   6.731e+00     no    4751360      0  (464, 10240)
 41 ssm  post_moe         7.467e-01   0.716408122   6.782e+00     no    4751360      0  (464, 10240)
 42 ssm  in               7.467e-01   0.716408122   6.782e+00     no    4751360      0  (464, 10240)
 42 ssm  hc_pre_mixed     6.804e-01   0.767063205   5.141e+00     no    1184315      0  (464, 2560)
 42 ssm  hc_pre_inj       2.947e-01   0.955752458   1.597e+00     no       1834      0  (464, 4)
 42 ssm  qkvz_preconv     2.752e-01   0.961697719   1.669e+01     no    7544278      0  (464, 16384)
 42 ssm  gates            1.107e-01   0.993853722   7.420e-01     no      44530      0  (464, 96)
 42 ssm  post_conv        3.625e-01   0.933816379   2.176e+00     no    4725233      0  (464, 10240)
 42 ssm  raw_recur        2.771e-01   0.961080622   1.913e-02     no    2840152      0  (464, 6144)
 42 ssm  pre_out_proj     5.988e-01   0.822976957   2.436e+00     no    2842949      0  (464, 6144)
 42 ssm  block_out        6.683e-01   0.779474182   1.295e+00     no    1184134      0  (464, 2560)
 42 ssm  post_gdn         7.122e-01   0.742790728   7.400e+00     no    4751360      0  (464, 10240)
 42 ssm  post_moe         7.136e-01   0.741659525   7.506e+00     no    4751359      0  (464, 10240)
 43 attn attn_in          7.136e-01   0.741659525   7.506e+00     no    4751359      0  (464, 10240)
 43 attn post_attn        7.092e-01   0.744736401   7.324e+00     no    4751360      0  (464, 10240)
 44 ssm  in               7.181e-01   0.737911192   7.287e+00     no    4751360      0  (464, 10240)
 44 ssm  hc_pre_mixed     7.731e-01   0.688945486   9.172e+00     no    1184331      0  (464, 2560)
 44 ssm  hc_pre_inj       1.127e-01   0.993659283   6.784e-01     no       1808      0  (464, 4)
 44 ssm  qkvz_preconv     3.365e-01   0.942336073   3.400e+01     no    7539679      0  (464, 16384)
 44 ssm  gates            9.581e-02   0.995426862   9.035e-01     no      43840      0  (464, 96)
 44 ssm  post_conv        4.543e-01   0.892036518   2.073e+01     no    4693566      0  (464, 10240)
 44 ssm  raw_recur        3.400e-01   0.941879325   2.036e-01     no    2832630      0  (464, 6144)
 44 ssm  pre_out_proj     3.435e-01   0.941502145   6.262e+00     no    2829732      0  (464, 6144)
 44 ssm  block_out        5.055e-01   0.867244907   3.000e+00     no    1183131      0  (464, 2560)
 44 ssm  post_gdn         6.255e-01   0.800347326   7.974e+00     no    4751360      0  (464, 10240)
 44 ssm  post_moe         6.337e-01   0.794837912   7.901e+00     no    4751360      0  (464, 10240)
 45 ssm  in               6.337e-01   0.794837912   7.901e+00     no    4751360      0  (464, 10240)
 45 ssm  hc_pre_mixed     6.616e-01   0.781562774   5.086e+00     no    1184162      0  (464, 2560)
 45 ssm  hc_pre_inj       1.283e-01   0.991827721   9.893e-01     no       1812      0  (464, 4)
 45 ssm  qkvz_preconv     2.450e-01   0.969899168   9.594e+00     no    7537043      0  (464, 16384)
 45 ssm  gates            1.044e-01   0.994552315   8.221e-01     no      44463      0  (464, 96)
 45 ssm  post_conv        3.631e-01   0.934115186   1.465e+00     no    4714643      0  (464, 10240)
 45 ssm  raw_recur        2.776e-01   0.961193303   2.280e-02     no    2834360      0  (464, 6144)
 45 ssm  pre_out_proj     3.523e-01   0.937712247   7.871e+00     no    2839133      0  (464, 6144)
 45 ssm  block_out        4.568e-01   0.894353565   1.859e+00     no    1182805      0  (464, 2560)
 45 ssm  post_gdn         5.424e-01   0.849405903   8.678e+00     no    4751360      0  (464, 10240)
 45 ssm  post_moe         5.484e-01   0.846024705   8.662e+00     no    4751359      0  (464, 10240)
 46 ssm  in               5.484e-01   0.846024705   8.662e+00     no    4751359      0  (464, 10240)
 46 ssm  hc_pre_mixed     5.614e-01   0.842808825   5.301e+00     no    1183257      0  (464, 2560)
 46 ssm  hc_pre_inj       1.067e-01   0.994408070   9.642e-01     no       1813      0  (464, 4)
 46 ssm  qkvz_preconv     2.199e-01   0.975881864   1.223e+01     no    7523550      0  (464, 16384)
 46 ssm  gates            1.000e-01   0.994990039   9.169e-01     no      44415      0  (464, 96)
 46 ssm  post_conv        3.590e-01   0.936217466   2.594e+00     no    4708293      0  (464, 10240)
 46 ssm  raw_recur        2.645e-01   0.965084012   1.734e-02     no    2831821      0  (464, 6144)
 46 ssm  pre_out_proj     3.895e-01   0.925275405   4.547e+00     no    2837174      0  (464, 6144)
 46 ssm  block_out        4.847e-01   0.884221952   4.617e+00     no    1182528      0  (464, 2560)
 46 ssm  post_gdn         5.280e-01   0.857400671   8.850e+00     no    4751360      0  (464, 10240)
 46 ssm  post_moe         5.388e-01   0.851416230   8.685e+00     no    4751359      0  (464, 10240)
 47 attn attn_in          5.388e-01   0.851416230   8.685e+00     no    4751359      0  (464, 10240)
 47 attn post_attn        5.287e-01   0.856928447   8.510e+00     no    4751360      0  (464, 10240)

FIRST DIVERGENCE (bit-level): model layer 0 (ssm) stage post_moe
  relL2=3.982e-04 cosine=0.999999921 maxabs=1.761e-03 ndiff_elems=302411 first_diverging_row=0
